NP_027422.1	NP_027422.1; NP_849661.1	303; 293	Pfam	PF06454; PF06454	Protein of unknown function (DUF1084); Protein of unknown function (DUF1084)	5.5E-146; 1.1E-145	IPR009457; IPR009457	THH1/TOM1/TOM3 domain; THH1/TOM1/TOM3 domain
NP_192984.1	NP_192984.1; NP_192985.1	161; 168	Pfam	PF14547; PF14547	Hydrophobic seed protein; Hydrophobic seed protein	9.0E-27; 1.1E-26	IPR027923; IPR027923	Hydrophobic seed protein domain; Hydrophobic seed protein domain
NP_192986.1	NP_192986.1; NP_192987.1	182; 177	Pfam	PF14547; PF14547	Hydrophobic seed protein; Hydrophobic seed protein	1.0E-25; 6.0E-26	IPR027923; IPR027923	Hydrophobic seed protein domain; Hydrophobic seed protein domain
NP_192992.1	NP_192992.1; NP_849366.1	111; 108	Pfam	PF14547; PF14547	Hydrophobic seed protein; Hydrophobic seed protein	3.6E-28; 8.6E-27	IPR027923; IPR027923	Hydrophobic seed protein domain; Hydrophobic seed protein domain
NP_192999.1	NP_192999.1; NP_567440.1	813; 809	Pfam	PF00004, PF00628, PF17872, PF01426; PF00004, PF17872, PF01426, PF00628	ATPase family associated with various cellular activities (AAA), PHD-finger, AAA lid domain, BAH domain; ATPase family associated with various cellular activities (AAA), AAA lid domain, BAH domain, PHD-finger	6.8E-20, 1.0E-9, 7.9E-11, 6.9E-11; 6.2E-21, 8.8E-11, 5.7E-11, 7.7E-10	IPR003959, IPR019787, IPR041083, IPR001025; IPR003959, IPR041083, IPR001025, IPR019787	ATPase, AAA-type, core, Zinc finger, PHD-finger, AAA lid domain, Bromo adjacent homology (BAH) domain; ATPase, AAA-type, core, AAA lid domain, Bromo adjacent homology (BAH) domain, Zinc finger, PHD-finger
NP_193006.1	NP_193006.1; NP_565310.1	561; 568	Pfam	; 	; 	; 	; 	; 
NP_193065.1	NP_193065.1; NP_193067.3	490; 497	Pfam	PF00067; PF00067	Cytochrome P450; Cytochrome P450	2.6E-91; 9.1E-100	IPR001128; IPR001128	Cytochrome P450; Cytochrome P450
NP_193066.4	NP_193066.4; NP_001328007.1	554; 554	Pfam	PF03936, PF01397; PF03936, PF01397	Terpene synthase family, metal binding domain, Terpene synthase, N-terminal domain; Terpene synthase family, metal binding domain, Terpene synthase, N-terminal domain	1.6E-77, 2.5E-47; 7.2E-76, 1.3E-47	IPR005630, IPR001906; IPR005630, IPR001906	Terpene synthase, metal-binding domain, Terpene synthase, N-terminal domain; Terpene synthase, metal-binding domain, Terpene synthase, N-terminal domain
NP_193086.1	NP_193086.1; NP_565324.1	125; 125	Pfam	; 	; 	; 	; 	; 
NP_193125.1	NP_193125.1; NP_193129.1	470; 471	Pfam	PF00464; PF00464	Serine hydroxymethyltransferase; Serine hydroxymethyltransferase	1.2E-180; 2.4E-188	IPR039429; IPR039429	Serine hydroxymethyltransferase-like domain; Serine hydroxymethyltransferase-like domain
NP_193139.1	NP_193139.1; NP_193140.1	490; 487	Pfam	PF05694; PF05694	56kDa selenium binding protein (SBP56); 56kDa selenium binding protein (SBP56)	7.4E-217; 1.0E-219	IPR008826; IPR008826	Selenium-binding protein; Selenium-binding protein
NP_193142.1	NP_193142.1; NP_565264.1; NP_565265.1	151; 151; 151	Pfam	PF00407; PF00407; PF00407	Pathogenesis-related protein Bet v 1 family; Pathogenesis-related protein Bet v 1 family; Pathogenesis-related protein Bet v 1 family	2.0E-67; 3.4E-69; 4.1E-67	IPR000916; IPR000916; IPR000916	Bet v I/Major latex protein; Bet v I/Major latex protein; Bet v I/Major latex protein
NP_193149.2	NP_193149.2; NP_566738.1	289; 291	Pfam	PF06955, PF00722; PF00722, PF06955	Xyloglucan endo-transglycosylase (XET) C-terminus, Glycosyl hydrolases family 16; Glycosyl hydrolases family 16, Xyloglucan endo-transglycosylase (XET) C-terminus	6.7E-17, 6.2E-61; 3.6E-61, 6.0E-18	IPR010713, IPR000757; IPR000757, IPR010713	Xyloglucan endo-transglycosylase, C-terminal, Glycoside hydrolase family 16; Glycoside hydrolase family 16, Xyloglucan endo-transglycosylase, C-terminal
NP_193159.3	NP_193159.3; NP_193160.3	495; 494	Pfam	PF01595; PF01595	Cyclin M transmembrane N-terminal domain; Cyclin M transmembrane N-terminal domain	2.5E-34; 9.7E-36	IPR002550; IPR002550	CNNM, transmembrane domain; CNNM, transmembrane domain
NP_193210.2	NP_193210.2; NP_188920.1	475; 472	Pfam	PF05703, PF08458; PF08458, PF05703	Auxin canalisation, Plant pleckstrin homology-like region; Plant pleckstrin homology-like region, Auxin canalisation	1.7E-110, 3.4E-40; 8.6E-40, 5.6E-113	IPR008546, IPR013666; IPR013666, IPR008546	Domain of unknown function DUF828, Pleckstrin-like, plant; Pleckstrin-like, plant, Domain of unknown function DUF828
NP_193255.6	NP_680766.6; NP_193443.4; NP_193350.6; NP_193330.3; NP_193255.6; NP_001321033.1	844; 844; 844; 844; 844; 843	Pfam	PF14492, PF00009, PF00679, PF03144, PF03764; PF14492, PF00009, PF00679, PF03144, PF03764; PF14492, PF00009, PF00679, PF03144, PF03764; PF14492, PF00009, PF00679, PF03144, PF03764; PF14492, PF00009, PF00679, PF03144, PF03764; PF14492, PF03764, PF03144, PF00009, PF00679	Elongation Factor G, domain III, Elongation factor Tu GTP binding domain, Elongation factor G C-terminus, Elongation factor Tu domain 2, Elongation factor G, domain IV; Elongation Factor G, domain III, Elongation factor Tu GTP binding domain, Elongation factor G C-terminus, Elongation factor Tu domain 2, Elongation factor G, domain IV; Elongation Factor G, domain III, Elongation factor Tu GTP binding domain, Elongation factor G C-terminus, Elongation factor Tu domain 2, Elongation factor G, domain IV; Elongation Factor G, domain III, Elongation factor Tu GTP binding domain, Elongation factor G C-terminus, Elongation factor Tu domain 2, Elongation factor G, domain IV; Elongation Factor G, domain III, Elongation factor Tu GTP binding domain, Elongation factor G C-terminus, Elongation factor Tu domain 2, Elongation factor G, domain IV; Elongation Factor G, domain III, Elongation factor G, domain IV, Elongation factor Tu domain 2, Elongation factor Tu GTP binding domain, Elongation factor G C-terminus	3.9E-11, 7.4E-62, 3.3E-20, 1.1E-11, 1.5E-28; 3.9E-11, 7.4E-62, 3.3E-20, 1.1E-11, 1.5E-28; 3.9E-11, 7.4E-62, 3.3E-20, 1.1E-11, 1.5E-28; 3.9E-11, 7.4E-62, 3.3E-20, 1.1E-11, 1.5E-28; 3.9E-11, 7.4E-62, 3.3E-20, 1.1E-11, 1.5E-28; 3.7E-12, 6.4E-30, 3.0E-9, 2.7E-65, 1.1E-20	IPR041095, IPR000795, IPR000640, IPR004161, IPR005517; IPR041095, IPR000795, IPR000640, IPR004161, IPR005517; IPR041095, IPR000795, IPR000640, IPR004161, IPR005517; IPR041095, IPR000795, IPR000640, IPR004161, IPR005517; IPR041095, IPR000795, IPR000640, IPR004161, IPR005517; IPR041095, IPR005517, IPR004161, IPR000795, IPR000640	Elongation Factor G, domain II, Translational (tr)-type GTP-binding domain, Elongation factor EFG, domain V-like, Translation elongation factor EFTu-like, domain 2, Translation elongation factor EFG/EF2, domain IV; Elongation Factor G, domain II, Translational (tr)-type GTP-binding domain, Elongation factor EFG, domain V-like, Translation elongation factor EFTu-like, domain 2, Translation elongation factor EFG/EF2, domain IV; Elongation Factor G, domain II, Translational (tr)-type GTP-binding domain, Elongation factor EFG, domain V-like, Translation elongation factor EFTu-like, domain 2, Translation elongation factor EFG/EF2, domain IV; Elongation Factor G, domain II, Translational (tr)-type GTP-binding domain, Elongation factor EFG, domain V-like, Translation elongation factor EFTu-like, domain 2, Translation elongation factor EFG/EF2, domain IV; Elongation Factor G, domain II, Translational (tr)-type GTP-binding domain, Elongation factor EFG, domain V-like, Translation elongation factor EFTu-like, domain 2, Translation elongation factor EFG/EF2, domain IV; Elongation Factor G, domain II, Translation elongation factor EFG/EF2, domain IV, Translation elongation factor EFTu-like, domain 2, Translational (tr)-type GTP-binding domain, Elongation factor EFG, domain V-like
NP_193297.1	NP_193297.1; NP_567473.1	190; 190	Pfam	PF04535; PF04535	Domain of unknown function (DUF588); Domain of unknown function (DUF588)	9.7E-38; 1.1E-39	IPR006702; IPR006702	Casparian strip membrane protein domain; Casparian strip membrane protein domain
NP_193301.1	NP_193301.1; NP_193302.1; NP_193305.1; NP_193303.1; NP_193304.1	102; 102; 102; 102; 102	Pfam	PF00462; PF00462; PF00462; PF00462; PF00462	Glutaredoxin; Glutaredoxin; Glutaredoxin; Glutaredoxin; Glutaredoxin	2.4E-11; 6.4E-13; 7.7E-13; 1.7E-13; 2.1E-13	IPR002109; IPR002109; IPR002109; IPR002109; IPR002109	Glutaredoxin; Glutaredoxin; Glutaredoxin; Glutaredoxin; Glutaredoxin
NP_193325.1	NP_193325.1; NP_566557.1	486; 479	Pfam	PF00400; PF00400	WD domain, G-beta repeat; WD domain, G-beta repeat	6.7E-10; 1.9E-10	IPR001680; IPR001680	WD40 repeat; WD40 repeat
NP_193358.4	NP_193358.4; NP_001319955.1	251; 245	Pfam	PF00657; PF00657	GDSL-like Lipase/Acylhydrolase; GDSL-like Lipase/Acylhydrolase	2.1E-17; 1.4E-6	IPR001087; IPR001087	GDSL lipase/esterase; GDSL lipase/esterase
NP_193405.1	NP_193405.1; NP_193470.1	204; 204	Pfam	PF00827; PF00827	Ribosomal L15; Ribosomal L15	2.5E-90; 2.5E-90	IPR000439; IPR000439	Ribosomal protein L15e; Ribosomal protein L15e
NP_193449.1	NP_193449.1; NP_193450.1; NP_195311.1	205; 211; 211	Pfam	PF00071; PF00071; PF00071	Ras family; Ras family; Ras family	1.0E-62; 8.2E-63; 3.3E-62	IPR001806; IPR001806; IPR001806	Small GTPase; Small GTPase; Small GTPase
NP_193460.1	NP_193460.1; NP_199565.4	343; 343	Pfam	PF08569; PF08569	Mo25-like; Mo25-like	5.1E-121; 4.5E-123	IPR013878; IPR013878	Mo25-like; Mo25-like
NP_193465.1	NP_193465.1; NP_199556.1	250; 250	Pfam	PF00230; PF00230	Major intrinsic protein; Major intrinsic protein	2.7E-77; 3.4E-77	IPR000425; IPR000425	Major intrinsic protein; Major intrinsic protein
NP_193467.2	NP_193467.2; NP_568682.1	328; 323	Pfam	PF00551; PF00551	Formyl transferase; Formyl transferase	4.8E-33; 3.8E-33	IPR002376; IPR002376	Formyl transferase, N-terminal; Formyl transferase, N-terminal
NP_193499.1	NP_193499.1; NP_199519.1	282; 287	Pfam	PF01214; PF01214	Casein kinase II regulatory subunit; Casein kinase II regulatory subunit	1.3E-79; 2.8E-79	IPR000704; IPR000704	Casein kinase II, regulatory subunit; Casein kinase II, regulatory subunit
NP_193544.1	NP_193544.1; NP_199455.1	133; 133	Pfam	PF01655; PF01655	Ribosomal protein L32; Ribosomal protein L32	1.9E-48; 2.9E-47	IPR001515; IPR001515	Ribosomal protein L32e; Ribosomal protein L32e
NP_193555.3	NP_193555.3; NP_001319981.1	390; 390	Pfam	PF16913; PF16913	Purine nucleobase transmembrane transport; Purine nucleobase transmembrane transport	5.6E-121; 1.5E-121	-; -	-; -
NP_193583.1	NP_193583.1; NP_199405.2	424; 418	Pfam	PF01078, PF17863; PF17863, PF01078	Magnesium chelatase, subunit ChlI, AAA lid domain; AAA lid domain, Magnesium chelatase, subunit ChlI	2.1E-7, 1.6E-19; 2.9E-19, 2.3E-7	IPR000523, IPR041628; IPR041628, IPR000523	Magnesium chelatase ChlI-like, catalytic domain, ChlI/MoxR, AAA lid domain; ChlI/MoxR, AAA lid domain, Magnesium chelatase ChlI-like, catalytic domain
NP_193626.1	NP_193626.1; NP_567572.1	294; 296	Pfam	PF00230; PF00230	Major intrinsic protein; Major intrinsic protein	1.3E-61; 9.0E-62	IPR000425; IPR000425	Major intrinsic protein; Major intrinsic protein
NP_193699.1	NP_193699.1; NP_001330210.1	200; 208	Pfam	PF00071; PF00071	Ras family; Ras family	3.1E-60; 3.6E-58	IPR001806; IPR001806	Small GTPase; Small GTPase
NP_193710.2	NP_193710.2; NP_193711.2	362; 369	Pfam	PF00704; PF00704	Glycosyl hydrolases family 18; Glycosyl hydrolases family 18	3.9E-76; 5.8E-77	IPR001223; IPR001223	Glycoside hydrolase family 18, catalytic domain; Glycoside hydrolase family 18, catalytic domain
NP_193728.2	NP_193728.2; NP_001330364.1	321; 321	Pfam	; 	; 	; 	; 	; 
NP_193779.2	NP_193779.2; NP_001321845.1	411; 419	Pfam	PF16363; PF16363	GDP-mannose 4,6 dehydratase; GDP-mannose 4,6 dehydratase	8.9E-54; 4.0E-54	IPR016040; IPR016040	NAD(P)-binding domain; NAD(P)-binding domain
NP_193830.1	NP_193830.1; NP_199245.1	591; 588	Pfam	PF05091; PF05091	Eukaryotic translation initiation factor 3 subunit 7 (eIF-3); Eukaryotic translation initiation factor 3 subunit 7 (eIF-3)	4.8E-193; 2.6E-187	IPR007783; IPR007783	Eukaryotic translation initiation factor 3 subunit D; Eukaryotic translation initiation factor 3 subunit D
NP_193872.2	NP_193872.2; NP_001320019.1	679; 683	Pfam	PF00069, PF01657; PF00069, PF01657	Protein kinase domain, Salt stress response/antifungal; Protein kinase domain, Salt stress response/antifungal	5.5E-46, 6.7E-18; 1.5E-45, 9.2E-17	IPR000719, IPR002902; IPR000719, IPR002902	Protein kinase domain, Gnk2-homologous domain; Protein kinase domain, Gnk2-homologous domain
NP_193939.1	NP_193939.1; NP_193940.1	394; 394	Pfam	PF00544; PF00544	Pectate lyase; Pectate lyase	4.3E-23; 1.3E-23	IPR002022; IPR002022	Pectate lyase; Pectate lyase
NP_193962.1	NP_193962.1; NP_001319940.1	108; 109	Pfam	PF03650; PF03650	Mitochondrial pyruvate carriers; Mitochondrial pyruvate carriers	3.1E-41; 2.5E-39	IPR005336; IPR005336	Mitochondrial pyruvate carrier; Mitochondrial pyruvate carrier
NP_193988.1	NP_193988.1; NP_001319911.1	183; 182	Pfam	PF00156; PF00156	Phosphoribosyl transferase domain; Phosphoribosyl transferase domain	7.5E-20; 1.8E-19	IPR000836; IPR000836	Phosphoribosyltransferase domain; Phosphoribosyltransferase domain
NP_194067.3	NP_194067.3; NP_001329052.1; NP_001328209.1	403; 402; 402	Pfam	PF03080, PF14365; PF03080, PF14365; PF14365, PF03080	Neprosin, Neprosin activation peptide; Neprosin, Neprosin activation peptide; Neprosin activation peptide, Neprosin	5.4E-70, 1.5E-28; 7.3E-71, 4.9E-28; 1.7E-27, 2.8E-71	IPR004314, IPR025521; IPR004314, IPR025521; IPR025521, IPR004314	Neprosin, Neprosin activation peptide; Neprosin, Neprosin activation peptide; Neprosin activation peptide, Neprosin
NP_194087.1	NP_194087.1; NP_849349.1	479; 478	Pfam	PF00759; PF00759	Glycosyl hydrolase family 9; Glycosyl hydrolase family 9	5.0E-144; 9.6E-145	IPR001701; IPR001701	Glycoside hydrolase family 9; Glycoside hydrolase family 9
NP_194102.1	NP_194102.1; NP_001327895.1	106; 110	Pfam	PF03179; PF03179	Vacuolar (H+)-ATPase G subunit; Vacuolar (H+)-ATPase G subunit	9.7E-31; 2.4E-33	IPR005124; IPR005124	Vacuolar (H+)-ATPase G subunit; Vacuolar (H+)-ATPase G subunit
NP_194130.3	NP_194130.3; NP_194132.3	751; 760	Pfam	PF03552; PF03552	Cellulose synthase; Cellulose synthase	6.2E-82; 2.2E-84	IPR005150; IPR005150	Cellulose synthase; Cellulose synthase
NP_194159.1	NP_194159.1; NP_199802.1	718; 718	Pfam	PF00012; PF00012	Hsp70 protein; Hsp70 protein	6.9E-262; 9.9E-262	IPR013126; IPR013126	Heat shock protein 70 family; Heat shock protein 70 family
NP_194166.2	NP_194166.2; NP_567699.1	336; 338	Pfam	PF01048; PF01048	Phosphorylase superfamily; Phosphorylase superfamily	3.2E-48; 1.8E-47	IPR000845; IPR000845	Nucleoside phosphorylase domain; Nucleoside phosphorylase domain
NP_194260.1	NP_194260.1; NP_194261.1	356; 353	Pfam	PF03171, PF14226; PF14226, PF03171	2OG-Fe(II) oxygenase superfamily, non-haem dioxygenase in morphine synthesis N-terminal; non-haem dioxygenase in morphine synthesis N-terminal, 2OG-Fe(II) oxygenase superfamily	2.1E-27, 2.7E-27; 2.0E-23, 5.2E-30	IPR044861, IPR026992; IPR026992, IPR044861	Isopenicillin N synthase-like, Fe(2+) 2OG dioxygenase domain, Non-haem dioxygenase N-terminal domain; Non-haem dioxygenase N-terminal domain, Isopenicillin N synthase-like, Fe(2+) 2OG dioxygenase domain
NP_194289.2	NP_194289.2; NP_568769.1	137; 137	Pfam	PF00241; PF00241	Cofilin/tropomyosin-type actin-binding protein; Cofilin/tropomyosin-type actin-binding protein	1.6E-37; 2.7E-37	IPR002108; IPR002108	Actin-depolymerising factor homology domain; Actin-depolymerising factor homology domain
NP_194296.1	NP_194296.1; NP_194298.1	255; 252	Pfam	PF05903; PF05903	PPPDE putative peptidase domain; PPPDE putative peptidase domain	8.0E-42; 2.0E-41	IPR008580; IPR008580	PPPDE peptidase domain; PPPDE peptidase domain
NP_194299.1	NP_194299.1; NP_567726.1	191; 188	Pfam	; 	; 	; 	; 	; 
NP_194304.1	NP_194304.1; NP_200077.1	177; 179	Pfam	PF03501; PF03501	Plectin/S10 domain; Plectin/S10 domain	1.7E-42; 3.0E-42	IPR005326; IPR005326	Plectin/S10, N-terminal; Plectin/S10, N-terminal
NP_194311.1	NP_194311.1; NP_200564.1	286; 284	Pfam	PF00722, PF06955; PF00722, PF06955	Glycosyl hydrolases family 16, Xyloglucan endo-transglycosylase (XET) C-terminus; Glycosyl hydrolases family 16, Xyloglucan endo-transglycosylase (XET) C-terminus	1.1E-60, 1.5E-22; 2.6E-61, 9.7E-23	IPR000757, IPR010713; IPR000757, IPR010713	Glycoside hydrolase family 16, Xyloglucan endo-transglycosylase, C-terminal; Glycoside hydrolase family 16, Xyloglucan endo-transglycosylase, C-terminal
NP_194312.1	NP_194312.1; NP_200562.1; NP_200561.1	287; 284; 285	Pfam	PF00722, PF06955; PF00722, PF06955; PF00722, PF06955	Glycosyl hydrolases family 16, Xyloglucan endo-transglycosylase (XET) C-terminus; Glycosyl hydrolases family 16, Xyloglucan endo-transglycosylase (XET) C-terminus; Glycosyl hydrolases family 16, Xyloglucan endo-transglycosylase (XET) C-terminus	1.7E-61, 5.6E-20; 9.8E-62, 8.2E-21; 2.5E-61, 3.8E-21	IPR000757, IPR010713; IPR000757, IPR010713; IPR000757, IPR010713	Glycoside hydrolase family 16, Xyloglucan endo-transglycosylase, C-terminal; Glycoside hydrolase family 16, Xyloglucan endo-transglycosylase, C-terminal; Glycoside hydrolase family 16, Xyloglucan endo-transglycosylase, C-terminal
NP_194319.1	NP_194319.1; NP_200539.1	119; 120	Pfam	PF00428; PF00428	60s Acidic ribosomal protein; 60s Acidic ribosomal protein	7.4E-10; 7.5E-7	-; -	-; -
NP_194341.1	NP_194341.1; NP_568844.1	372; 374	Pfam	PF00956; PF00956	Nucleosome assembly protein (NAP); Nucleosome assembly protein (NAP)	2.0E-84; 2.8E-83	IPR002164; IPR002164	Nucleosome assembly protein (NAP); Nucleosome assembly protein (NAP)
NP_194351.1	NP_194351.1; NP_194677.1; NP_001077919.1	122; 122; 122	Pfam	PF04718; PF04718; PF04718	Mitochondrial ATP synthase g subunit; Mitochondrial ATP synthase g subunit; Mitochondrial ATP synthase g subunit	4.4E-21; 1.3E-21; 3.7E-23	IPR006808; IPR006808; IPR006808	ATP synthase, F0 complex, subunit G, mitochondrial; ATP synthase, F0 complex, subunit G, mitochondrial; ATP synthase, F0 complex, subunit G, mitochondrial
NP_194369.1	NP_194369.1; NP_200446.1	497; 498	Pfam	PF00224, PF02887; PF02887, PF00224	Pyruvate kinase, barrel domain, Pyruvate kinase, alpha/beta domain; Pyruvate kinase, alpha/beta domain, Pyruvate kinase, barrel domain	1.1E-155, 7.2E-19; 4.7E-21, 4.3E-156	IPR015793, IPR015795; IPR015795, IPR015793	Pyruvate kinase, barrel, Pyruvate kinase, C-terminal; Pyruvate kinase, C-terminal, Pyruvate kinase, barrel
NP_194391.1	NP_194391.1; NP_001332267.1	506; 498	Pfam	PF00069; PF00069	Protein kinase domain; Protein kinase domain	1.3E-36; 1.7E-36	IPR000719; IPR000719	Protein kinase domain; Protein kinase domain
NP_194401.1	NP_194401.1; NP_001332693.1	70; 70	Pfam	PF05493; PF05493	ATP synthase subunit H; ATP synthase subunit H	4.3E-21; 6.8E-21	IPR008389; IPR008389	ATPase, V0 complex, subunit e1/e2; ATPase, V0 complex, subunit e1/e2
NP_194432.1	NP_194432.1; NP_200298.1	523; 531	Pfam	; 	; 	; 	; 	; 
NP_194437.1	NP_194437.1; NP_200292.1	475; 470	Pfam	PF00291; PF00291	Pyridoxal-phosphate dependent enzyme; Pyridoxal-phosphate dependent enzyme	7.1E-48; 8.8E-48	IPR001926; IPR001926	Pyridoxal-phosphate dependent enzyme; Pyridoxal-phosphate dependent enzyme
NP_194440.2	NP_194440.2; NP_200289.2	436; 432	Pfam	PF00566; PF00566	Rab-GTPase-TBC domain; Rab-GTPase-TBC domain	1.8E-37; 9.5E-37	IPR000195; IPR000195	Rab-GTPase-TBC domain; Rab-GTPase-TBC domain
NP_194445.1	NP_194445.1; NP_194446.1	170; 164	Pfam	PF00234; PF00234	Protease inhibitor/seed storage/LTP family; Protease inhibitor/seed storage/LTP family	1.8E-10; 7.4E-9	IPR016140; IPR016140	Bifunctional inhibitor/plant lipid transfer protein/seed storage helical domain; Bifunctional inhibitor/plant lipid transfer protein/seed storage helical domain
NP_194456.1	NP_194456.1; NP_200262.1	612; 612	Pfam	PF03321; PF03321	GH3 auxin-responsive promoter; GH3 auxin-responsive promoter	1.6E-204; 1.0E-205	IPR004993; IPR004993	GH3 family; GH3 family
NP_194458.1	NP_194458.1; NP_200260.1	130; 127	Pfam	PF13833; PF13833	EF-hand domain pair; EF-hand domain pair	6.4E-21; 2.1E-19	IPR002048; IPR002048	EF-hand domain; EF-hand domain
NP_194465.1	NP_194465.1; NP_200235.1	278; 282	Pfam	PF06764; PF06764	Protein of unknown function (DUF1223); Protein of unknown function (DUF1223)	5.8E-65; 7.9E-64	IPR010634; IPR010634	Protein of unknown function DUF1223; Protein of unknown function DUF1223
NP_194474.1	NP_194474.1; NP_200230.1	401; 405	Pfam	PF00106; PF00106	short chain dehydrogenase; short chain dehydrogenase	5.1E-20; 3.3E-20	IPR002347; IPR002347	Short-chain dehydrogenase/reductase SDR; Short-chain dehydrogenase/reductase SDR
NP_194486.1	NP_194486.1; NP_194487.1	455; 453	Pfam	PF00201; PF00201	UDP-glucoronosyl and UDP-glucosyl transferase; UDP-glucoronosyl and UDP-glucosyl transferase	1.9E-9; 5.2E-9	IPR002213; IPR002213	UDP-glucuronosyl/UDP-glucosyltransferase; UDP-glucuronosyl/UDP-glucosyltransferase
