	category1	category2	ko_id	function	species_name	hsds_id	hsds_num
2243	09101 Carbohydrate metabolism	00010 Glycolysis / Gluconeogenesis [PATH:ko00010]	K12957  ahr; alcohol/geraniol dehydrogenase (NAP+) 		Chlamydomonas_reinhardtii.50_100	XP_001692728.2	1
2244	09101 Carbohydrate metabolism	00010 Glycolysis / Gluconeogenesis [PATH:ko00010]	K01895  ACSS1_2, acs; acetyl-CoA synthetase 		Chlamydomonas_reinhardtii.50_100	XP_001700210.2	1
2245	09101 Carbohydrate metabolism	00020 itrate cycle (TA cycle) [PATH:ko00020]	K00026  MH2; malate dehydrogenase 		Chlamydomonas_reinhardtii.50_100	XP_001693118.1	1
2246	09101 Carbohydrate metabolism	00030 Pentose phosphate pathway [PATH:ko00030]	K00036  G6P, zwf; glucose-6-phosphate 1-dehydrogenase 		Chlamydomonas_reinhardtii.50_100	XP_042914794.1	1
2247	09101 Carbohydrate metabolism	00040 Pentose and glucuronate interconversions [PATH:ko00040]	K00012  UGH, ugd; UPglucose 6-dehydrogenase 		Chlamydomonas_reinhardtii.50_100	XP_001698004.1	1
2248	09101 Carbohydrate metabolism	00052 Galactose metabolism [PATH:ko00052]	K12308  bgaB, lacA; beta-galactosidase 		Chlamydomonas_reinhardtii.50_100	XP_042923445.1	1
2249	09101 Carbohydrate metabolism	00500 Starch and sucrose metabolism [PATH:ko00500]	K01179  E3.2.1.4; endoglucanase 		Chlamydomonas_reinhardtii.50_100	XP_001701546.2	1
2250	09101 Carbohydrate metabolism	00500 Starch and sucrose metabolism [PATH:ko00500]	K00975  glgC; glucose-1-phosphate adenylyltransferase 		Chlamydomonas_reinhardtii.50_100	XP_001691854.1	1
2251	09101 Carbohydrate metabolism	00500 Starch and sucrose metabolism [PATH:ko00500]	K00703  glgA; starch synthase 		Chlamydomonas_reinhardtii.50_100	XP_042926226.1	1
2252	09101 Carbohydrate metabolism	00500 Starch and sucrose metabolism [PATH:ko00500]	K00700  GBE1, glgB; 1,4-alpha-glucan branching enzyme 		Chlamydomonas_reinhardtii.50_100	XP_001690322.2	1
2253	09101 Carbohydrate metabolism	00500 Starch and sucrose metabolism [PATH:ko00500]	K01176  AMY, amyA, malS; alpha-amylase 		Chlamydomonas_reinhardtii.50_100	XP_042922348.1	1
2254	09101 Carbohydrate metabolism	00620 Pyruvate metabolism [PATH:ko00620]	K00925  ackA; acetate kinase 		Chlamydomonas_reinhardtii.50_100	XP_001691682.2	1
2255	09101 Carbohydrate metabolism	00620 Pyruvate metabolism [PATH:ko00620]	K13788  pta; phosphate acetyltransferase 		Chlamydomonas_reinhardtii.50_100	XP_042914337.1	1
2256	09101 Carbohydrate metabolism	00620 Pyruvate metabolism [PATH:ko00620]	K01595  ppc; phosphoenolpyruvate carboxylase 		Chlamydomonas_reinhardtii.50_100	XP_042916141.1	1
2257	09101 Carbohydrate metabolism	00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630]	K18121  GLYR; glyoxylate/succinic semialdehyde reductase 		Chlamydomonas_reinhardtii.50_100	XP_001698018.2	1
2258	09101 Carbohydrate metabolism	00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630]	K01602  rbcS, cbbS; ribulose-bisphosphate carboxylase small chain 		Chlamydomonas_reinhardtii.50_100	XP_001702409.1	1
2259	09101 Carbohydrate metabolism	00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630]	K14272  GGAT; glutamate--glyoxylate aminotransferase 		Chlamydomonas_reinhardtii.50_100	XP_001698518.1	1
2260	09101 Carbohydrate metabolism	00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630]	K01915  glnA, GLUL; glutamine synthetase 		Chlamydomonas_reinhardtii.50_100	XP_001692927.2	1
2261	09101 Carbohydrate metabolism	00630 Glyoxylate and dicarboxylate metabolism [PATH:ko00630]	K00600  glyA, SHMT; glycine hydroxymethyltransferase 		Chlamydomonas_reinhardtii.50_100	XP_001701451.1	1
2262	09101 Carbohydrate metabolism	00562 Inositol phosphate metabolism [PATH:ko00562]	K01092  E3.1.3.25, IMPA, suhB; myo-inositol-1(or 4)-monophosphatase 		Chlamydomonas_reinhardtii.50_100	XP_001699711.2	1
2263	09102 Energy metabolism	00190 Oxidative phosphorylation [PATH:ko00190]	K02128  ATPeF0C, ATP5G, ATP9; F-type H+-transporting ATPase subunit c		Chlamydomonas_reinhardtii.50_100	XP_001701500.1	1
2264	09102 Energy metabolism	00190 Oxidative phosphorylation [PATH:ko00190]	K02154  ATPeV0A, ATP6N; V-type H+-transporting ATPase subunit a		Chlamydomonas_reinhardtii.50_100	XP_001695223.1	1
2265	09102 Energy metabolism	00195 Photosynthesis [PATH:ko00195]	K03542  psbS; photosystem II 22ka protein		Chlamydomonas_reinhardtii.50_100	XP_001689476.1	1
2266	09102 Energy metabolism	00195 Photosynthesis [PATH:ko00195]	K02639  petF; ferredoxin		Chlamydomonas_reinhardtii.50_100	XP_001691603.1	1
2267	09102 Energy metabolism	00196 Photosynthesis - antenna proteins [PATH:ko00196]	K08908  LHCA2; light-harvesting complex I chlorophyll a/b binding protein 2		Chlamydomonas_reinhardtii.50_100	XP_001691031.1	1
2268	09102 Energy metabolism	00196 Photosynthesis - antenna proteins [PATH:ko00196]	K08910  LHCA4; light-harvesting complex I chlorophyll a/b binding protein 4		Chlamydomonas_reinhardtii.50_100	XP_001698070.1	1
2269	09102 Energy metabolism	00196 Photosynthesis - antenna proteins [PATH:ko00196]	K08911  LHCA5; light-harvesting complex I chlorophyll a/b binding protein 5		Chlamydomonas_reinhardtii.50_100	XP_001691031.1, XP_001696202.1	2
2270	09102 Energy metabolism	00196 Photosynthesis - antenna proteins [PATH:ko00196]	K08912  LHCB1; light-harvesting complex II chlorophyll a/b binding protein 1		Chlamydomonas_reinhardtii.50_100	XP_001693987.1	1
2271	09102 Energy metabolism	00196 Photosynthesis - antenna proteins [PATH:ko00196]	K08913  LHCB2; light-harvesting complex II chlorophyll a/b binding protein 2		Chlamydomonas_reinhardtii.50_100	XP_001693987.1	1
2272	09102 Energy metabolism	00196 Photosynthesis - antenna proteins [PATH:ko00196]	K08916  LHCB5; light-harvesting complex II chlorophyll a/b binding protein 5		Chlamydomonas_reinhardtii.50_100	XP_001693987.1	1
2273	09102 Energy metabolism	00710 arbon fixation in photosynthetic organisms [PATH:ko00710]	K14454  GOT1; aspartate aminotransferase, cytoplasmic 		Chlamydomonas_reinhardtii.50_100	XP_001695040.1	1
2274	09102 Energy metabolism	00710 arbon fixation in photosynthetic organisms [PATH:ko00710]	K00814  GPT, ALT; alanine transaminase 		Chlamydomonas_reinhardtii.50_100	XP_001698518.1	1
2275	09102 Energy metabolism	00680 Methane metabolism [PATH:ko00680]	K00058  serA, PHGH; -3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase 		Chlamydomonas_reinhardtii.50_100	XP_001692429.2	1
2276	09102 Energy metabolism	00680 Methane metabolism [PATH:ko00680]	K01079  serB, PSPH; phosphoserine phosphatase 		Chlamydomonas_reinhardtii.50_100	XP_042925046.1	1
2277	09102 Energy metabolism	00910 Nitrogen metabolism [PATH:ko00910]	K02575  NRT, narK, nrtP, nasA; MFS transporter, NNP family, nitrate/nitrite transporter		Chlamydomonas_reinhardtii.50_100	XP_001696788.2	1
2278	09102 Energy metabolism	00910 Nitrogen metabolism [PATH:ko00910]	K05601  hcp; hydroxylamine reductase 		Chlamydomonas_reinhardtii.50_100	XP_001694454.1	1
2279	09102 Energy metabolism	00910 Nitrogen metabolism [PATH:ko00910]	K00261  GLU1_2, gdhA; glutamate dehydrogenase (NA(P)+) 		Chlamydomonas_reinhardtii.50_100	XP_001694545.1	1
2280	09102 Energy metabolism	00910 Nitrogen metabolism [PATH:ko00910]	K01673  cynT, can; carbonic anhydrase 		Chlamydomonas_reinhardtii.50_100	XP_042924593.1, XP_001697606.1	2
2281	09102 Energy metabolism	00910 Nitrogen metabolism [PATH:ko00910]	K01674  cah; carbonic anhydrase 		Chlamydomonas_reinhardtii.50_100	XP_001692290.1	1
2282	09102 Energy metabolism	00920 Sulfur metabolism [PATH:ko00920]	K00958  sat, met3; sulfate adenylyltransferase 		Chlamydomonas_reinhardtii.50_100	XP_001693343.2	1
2283	09102 Energy metabolism	00920 Sulfur metabolism [PATH:ko00920]	K00640  cysE; serine O-acetyltransferase 		Chlamydomonas_reinhardtii.50_100	XP_001698456.1	1
2284	09102 Energy metabolism	00920 Sulfur metabolism [PATH:ko00920]	K01738  cysK; cysteine synthase 		Chlamydomonas_reinhardtii.50_100	XP_001691935.1	1
2285	09103 Lipid metabolism	00061 Fatty acid biosynthesis [PATH:ko00061]	K09458  fabF, OXSM, CEM1; 3-oxoacyl-[acyl-carrier-protein] synthase II 		Chlamydomonas_reinhardtii.50_100	XP_001700152.1	1
2286	09103 Lipid metabolism	00061 Fatty acid biosynthesis [PATH:ko00061]	K03921  FAB2, SSI2, desA1; acyl-[acyl-carrier-protein] desaturase 		Chlamydomonas_reinhardtii.50_100	XP_001691597.1	1
2287	09103 Lipid metabolism	00062 Fatty acid elongation [PATH:ko00062]	K15397  KCS; 3-ketoacyl-CoA synthase 		Chlamydomonas_reinhardtii.50_100	XP_042922497.1	1
2288	09103 Lipid metabolism	00100 Steroid biosynthesis [PATH:ko00100]	K01052  LIPA; lysosomal acid lipase/cholesteryl ester hydrolase 		Chlamydomonas_reinhardtii.50_100	XP_042918321.1	1
2289	09103 Lipid metabolism	00561 Glycerolipid metabolism [PATH:ko00561]	K22848  GAT2; diacylglycerol O-acyltransferase 2, plant 		Chlamydomonas_reinhardtii.50_100	XP_001691447.1	1
2290	09103 Lipid metabolism	00564 Glycerophospholipid metabolism [PATH:ko00564]	K00006  GP1; glycerol-3-phosphate dehydrogenase (NA+) 		Chlamydomonas_reinhardtii.50_100	XP_042919880.1	1
2291	09103 Lipid metabolism	00564 Glycerophospholipid metabolism [PATH:ko00564]	K01126  E3.1.4.46, glpQ, ugpQ; glycerophosphoryl diester phosphodiesterase 		Chlamydomonas_reinhardtii.50_100	XP_001691613.2	1
2292	09103 Lipid metabolism	00564 Glycerophospholipid metabolism [PATH:ko00564]	K00995  pgsA, PGS1; CP-diacylglycerol---glycerol-3-phosphate 3-phosphatidyltransferase 		Chlamydomonas_reinhardtii.50_100	XP_001701223.1	1
2293	09103 Lipid metabolism	00590 Arachidonic acid metabolism [PATH:ko00590]	K01832  TBXAS1, CYP5A; thromboxane-A synthase 		Chlamydomonas_reinhardtii.50_100	XP_001694805.1	1
2294	09103 Lipid metabolism	00590 Arachidonic acid metabolism [PATH:ko00590]	K04097  HPGS; prostaglandin-H2 -isomerase / glutathione transferase 		Chlamydomonas_reinhardtii.50_100	XP_001699262.1	1
2295	09103 Lipid metabolism	00590 Arachidonic acid metabolism [PATH:ko00590]	K00432  gpx, btuE, bsaA; glutathione peroxidase 		Chlamydomonas_reinhardtii.50_100	XP_001693150.1	1
2296	09103 Lipid metabolism	00592 alpha-Linolenic acid metabolism [PATH:ko00592]	K05894  OPR; 12-oxophytodienoic acid reductase 		Chlamydomonas_reinhardtii.50_100	XP_001699408.1	1
2297	09104 Nucleotide metabolism	00230 Purine metabolism [PATH:ko00230]	K01081  E3.1.3.5; 5'-nucleotidase 		Chlamydomonas_reinhardtii.50_100	XP_042926165.1	1
2298	09104 Nucleotide metabolism	00230 Purine metabolism [PATH:ko00230]	K00760  hprT, hpt, HPRT1; hypoxanthine phosphoribosyltransferase 		Chlamydomonas_reinhardtii.50_100	XP_001691549.1	1
2299	09104 Nucleotide metabolism	00230 Purine metabolism [PATH:ko00230]	K00940  ndk, NME; nucleoside-diphosphate kinase 		Chlamydomonas_reinhardtii.50_100	XP_001698246.1	1
2300	09104 Nucleotide metabolism	00230 Purine metabolism [PATH:ko00230]	K01519  ITPA; inosine triphosphate pyrophosphatase 		Chlamydomonas_reinhardtii.50_100	XP_001701193.1	1
2301	09104 Nucleotide metabolism	00230 Purine metabolism [PATH:ko00230]	K10808  RRM2; ribonucleoside-diphosphate reductase subunit M2 		Chlamydomonas_reinhardtii.50_100	XP_001690856.1	1
2302	09104 Nucleotide metabolism	00230 Purine metabolism [PATH:ko00230]	K12319  GUCY1B; guanylate cyclase soluble subunit beta 		Chlamydomonas_reinhardtii.50_100	XP_001694421.2, XP_042922539.1	2
2303	09104 Nucleotide metabolism	00230 Purine metabolism [PATH:ko00230]	K12324  ANPRB, NPR2; atrial natriuretic peptide receptor B 		Chlamydomonas_reinhardtii.50_100	XP_001702503.2, XP_001692461.2	2
2304	09104 Nucleotide metabolism	00230 Purine metabolism [PATH:ko00230]	K13755  PE1; calcium/calmodulin-dependent 3',5'-cyclic nucleotide phosphodiesterase 		Chlamydomonas_reinhardtii.50_100	XP_001694860.2	1
2305	09104 Nucleotide metabolism	00230 Purine metabolism [PATH:ko00230]	K13293  PE4; cAMP-specific phosphodiesterase 4 		Chlamydomonas_reinhardtii.50_100	XP_001694860.2, XP_042918881.1	2
2306	09104 Nucleotide metabolism	00240 Pyrimidine metabolism [PATH:ko00240]	K00876  udk, UCK; uridine kinase 		Chlamydomonas_reinhardtii.50_100	XP_001691897.2	1
2307	09104 Nucleotide metabolism	00240 Pyrimidine metabolism [PATH:ko00240]	K00943  tmk, TYMK; dTMP kinase 		Chlamydomonas_reinhardtii.50_100	XP_001692044.2	1
2308	09105 Amino acid metabolism	00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]	K00811  ASP5; aspartate aminotransferase, chloroplastic 		Chlamydomonas_reinhardtii.50_100	XP_001695040.1	1
2309	09105 Amino acid metabolism	00250 Alanine, aspartate and glutamate metabolism [PATH:ko00250]	K13566  NIT2, yafV; omega-amidase 		Chlamydomonas_reinhardtii.50_100	XP_001690839.2	1
2310	09105 Amino acid metabolism	00260 Glycine, serine and threonine metabolism [PATH:ko00260]	K00872  thrB; homoserine kinase 		Chlamydomonas_reinhardtii.50_100	XP_042926888.1	1
2311	09105 Amino acid metabolism	00270 ysteine and methionine metabolism [PATH:ko00270]	K00558  NMT1, dcm; NA (cytosine-5)-methyltransferase 1 		Chlamydomonas_reinhardtii.50_100	XP_042923274.1	1
2312	09105 Amino acid metabolism	00270 ysteine and methionine metabolism [PATH:ko00270]	K05396  dcy; -cysteine desulfhydrase 		Chlamydomonas_reinhardtii.50_100	XP_042922514.1	1
2313	09105 Amino acid metabolism	00270 ysteine and methionine metabolism [PATH:ko00270]	K08968  msrC; L-methionine (R)-S-oxide reductase 		Chlamydomonas_reinhardtii.50_100	XP_042923055.1	1
2314	09105 Amino acid metabolism	00330 Arginine and proline metabolism [PATH:ko00330]	K12251  aguB; N-carbamoylputrescine amidase 		Chlamydomonas_reinhardtii.50_100	XP_042918741.1	1
2315	09105 Amino acid metabolism	00330 Arginine and proline metabolism [PATH:ko00330]	K00472  P4HA; prolyl 4-hydroxylase 		Chlamydomonas_reinhardtii.50_100	XP_042919747.1, XP_001701720.2, XP_042916953.1, XP_042919992.1	4
2316	09105 Amino acid metabolism	00350 Tyrosine metabolism [PATH:ko00350]	K00457  HP, hpp; 4-hydroxyphenylpyruvate dioxygenase 		Chlamydomonas_reinhardtii.50_100	XP_001694722.2	1
2317	09106 Metabolism of other amino acids	00480 Glutathione metabolism [PATH:ko00480]	K00799  GST, gst; glutathione S-transferase 		Chlamydomonas_reinhardtii.50_100	XP_001693845.1	1
2318	09106 Metabolism of other amino acids	00480 Glutathione metabolism [PATH:ko00480]	K23790  GSTP; glutathione S-transferase P 		Chlamydomonas_reinhardtii.50_100	XP_001701095.2	1
2319	09106 Metabolism of other amino acids	00480 Glutathione metabolism [PATH:ko00480]	K00383  GSR, gor; glutathione reductase (NAPH) 		Chlamydomonas_reinhardtii.50_100	XP_001696579.2	1
2320	09106 Metabolism of other amino acids	00480 Glutathione metabolism [PATH:ko00480]	K24138  prx3; glutaredoxin/glutathione-dependent peroxiredoxin 		Chlamydomonas_reinhardtii.50_100	XP_001689455.1	1
2321	09107 Glycan biosynthesis and metabolism	00510 N-Glycan biosynthesis [PATH:ko00510]	K07151  STT3; dolichyl-diphosphooligosaccharide---protein glycosyltransferase 		Chlamydomonas_reinhardtii.50_100	XP_042921071.1	1
2322	09107 Glycan biosynthesis and metabolism	00514 Other types of O-glycan biosynthesis [PATH:ko00514]	K20784  XEG113; arabinosyltransferase 		Chlamydomonas_reinhardtii.50_100	XP_001692787.1, XP_001692305.2, XP_042927989.1	3
2323	09107 Glycan biosynthesis and metabolism	00532 Glycosaminoglycan biosynthesis - chondroitin sulfate / dermatan sulfate [PATH:ko00532]	K08106  CHST15; N-acetylgalactosamine 4-sulfate 6-O-sulfotransferase 		Chlamydomonas_reinhardtii.50_100	XP_042921059.1	1
2324	09107 Glycan biosynthesis and metabolism	00534 Glycosaminoglycan biosynthesis - heparan sulfate / heparin [PATH:ko00534]	K01793  GLCE; heparosan-N-sulfate-glucuronate 5-epimerase 		Chlamydomonas_reinhardtii.50_100	XP_001698411.1	1
2325	09107 Glycan biosynthesis and metabolism	00531 Glycosaminoglycan degradation [PATH:ko00531]	K01137  GNS; N-acetylglucosamine-6-sulfatase 		Chlamydomonas_reinhardtii.50_100	XP_042926962.1	1
2326	09108 Metabolism of cofactors and vitamins	00785 Lipoic acid metabolism [PATH:ko00785]	K03644  lipA, LIAS, LIP1, LIP5; lipoyl synthase 		Chlamydomonas_reinhardtii.50_100	XP_001699662.1	1
2327	09108 Metabolism of cofactors and vitamins	00830 Retinol metabolism [PATH:ko00830]	K12665  CYP26C; cytochrome P450 family 26 subfamily C		Chlamydomonas_reinhardtii.50_100	XP_001702550.2	1
2328	09108 Metabolism of cofactors and vitamins	00860 Porphyrin and chlorophyll metabolism [PATH:ko00860]	K01599  hemE, URO; uroporphyrinogen decarboxylase 		Chlamydomonas_reinhardtii.50_100	XP_001699533.1	1
2329	09108 Metabolism of cofactors and vitamins	00860 Porphyrin and chlorophyll metabolism [PATH:ko00860]	K03405  chlI, bchI; magnesium chelatase subunit I 		Chlamydomonas_reinhardtii.50_100	XP_001690873.1	1
2330	09108 Metabolism of cofactors and vitamins	00860 Porphyrin and chlorophyll metabolism [PATH:ko00860]	K04035  E1.14.13.81, acsF, chlE; magnesium-protoporphyrin IX monomethyl ester (oxidative) cyclase 		Chlamydomonas_reinhardtii.50_100	XP_001691047.2	1
2331	09108 Metabolism of cofactors and vitamins	00860 Porphyrin and chlorophyll metabolism [PATH:ko00860]	K01764  HCCS; cytochrome c heme-lyase 		Chlamydomonas_reinhardtii.50_100	XP_001698407.2, XP_042918565.1	2
2332	09108 Metabolism of cofactors and vitamins	00860 Porphyrin and chlorophyll metabolism [PATH:ko00860]	K14735  HEPH; hephaestin 		Chlamydomonas_reinhardtii.50_100	XP_001694585.2	1
2333	09108 Metabolism of cofactors and vitamins	00130 Ubiquinone and other terpenoid-quinone biosynthesis [PATH:ko00130]	K03809  wrbA; NA(P)H dehydrogenase (quinone) 		Chlamydomonas_reinhardtii.50_100	XP_001698549.2	1
